code,liutongguben
603706,189382695.3125
603707,1615651093.75
603708,638338710.9375
603709,125109296.875
603711,412874101.5625
603712,772000000.0
603713,158127597.65625
603716,225790800.78125
603717,290146191.40625
603718,648979687.5
603719,401000000.0
603721,130000000.0
603722,95700097.65625
603725,286657695.3125
603726,184706191.40625
603727,281719296.875
603728,418882500.0
603729,92165097.65625
603730,2148585937.5
603733,707724218.75
603737,885380937.5
603738,385887500.0
603739,253028906.25
603755,98613701.171875
603757,186547304.6875
603758,438796992.1875
603759,461760000.0
603766,2053541875.0
603767,308631503.90625
603768,237955898.4375
603773,224678593.75
603776,280760605.46875
603777,334424218.75
603778,642857109.375
603779,332082812.5
603786,403856718.75
603787,230143808.59375
603788,223065097.65625
603789,260000000.0
603790,191360000.0
603797,576605195.3125
603798,256449609.375
603799,1887607187.5
603800,208000000.0
603801,434351484.375
603803,424883593.75
603806,2608745000.0
603808,363733203.125
603809,920288828.125
603810,165342207.03125
603811,327304296.875
603813,105015000.0
603815,618924218.75
603816,812166328.125
603817,570083984.375
603818,686543828.125
603819,217730195.3125
603822,76825898.4375
603823,416367695.3125
603825,253336503.90625
603826,655200000.0
603828,595939609.375
603829,186266191.40625
603833,609152890.625
603836,200035195.3125
603838,320015996.09375
603839,387016210.9375
603843,699623203.125
603848,402406484.375
603855,335532500.0
603856,282056093.75
603858,1054568437.5
603859,244697695.3125
603860,66680000.0
603861,528586484.375
603863,204650000.0
603866,1599719218.75
603867,215686699.21875
603868,435600000.0
603869,494116601.5625
603871,1368008593.75
603876,929267187.5
603877,469323593.75
603878,561149804.6875
603879,359344492.1875
603880,289041992.1875
603881,718377031.25
603882,460134609.375
603883,758890234.375
603885,2184005312.5
603886,240000000.0
603887,602029414.0625
603888,674738203.125
603889,942137265.625
603890,446830507.8125
603893,420912617.1875
603895,108080000.0
603896,198243906.25
603897,206435703.125
603898,311345097.65625
603899,915795390.625
603900,342723789.0625
603901,542326992.1875
603903,255319492.1875
603906,562996484.375
603908,93127001.953125
603909,260673105.46875
603912,541871289.0625
603915,656632500.0
603916,420327812.5
603917,203840000.0
603918,365107500.0
603919,507260000.0
603920,720592265.625
603922,179200000.0
603926,230838593.75
603927,831040000.0
603928,340703984.375
603929,213360000.0
603931,199558398.4375
603933,207544609.375
603936,630398007.8125
603937,208890507.8125
603938,382624492.1875
603939,1212392500.0
603948,162489199.21875
603949,210205292.96875
603950,323868808.59375
603955,135720000.0
603956,569906289.0625
603958,219360000.0
603959,490298984.375
603960,262197890.625
603966,519697109.375
603967,346666718.75
603968,204480000.0
603969,849606796.875
603970,268800097.65625
603976,151203798.828125
603977,621241796.875
603978,211094296.875
603979,623788906.25
603980,676833437.5
603982,339553593.75
603983,401000000.0
603985,440858007.8125
603986,667844765.625
603987,436790898.4375
603988,235200000.0
603989,398779804.6875
603990,306282695.3125
603991,74535000.0
603992,443041796.875
603993,17460842500.0
603995,365618203.125
603997,1272264765.625
603998,439081406.25
603999,576000000.0
605001,392886015.625
605003,110000000.0
605005,401000000.0
605006,628360117.1875
605007,401553007.8125
605008,645962382.8125
605009,215038007.8125
605011,400100000.0
605016,420012304.6875
605018,470065781.25
605020,502923984.375
605028,160000000.0
605033,135200000.0
605050,492829218.75
605055,440000000.0
605056,403393203.125
605058,142923896.484375
605060,238940390.625
605066,502433085.9375
605068,162198496.09375
605069,211697792.96875
605077,299429609.375
605080,140351201.171875
605081,113247099.609375
605086,179200000.0
605088,201193906.25
605089,138000000.0
605090,704527031.25
605098,119251103.515625
605099,401467304.6875
605100,237904804.6875
605108,260000000.0
605111,415332617.1875
605116,406183203.125
605117,1273102734.375
605118,408868515.625
605122,172354003.90625
605123,121170898.4375
605128,313986699.21875
605133,282118105.46875
605136,400458515.625
605138,555571601.5625
605151,134554199.21875
605155,186828496.09375
605158,511420000.0
605162,442846289.0625
605166,314734003.90625
605167,498969414.0625
605168,210816992.1875
605169,282880000.0
605177,113652304.6875
605178,99080000.0
605179,401000000.0
605180,169000000.0
605183,412429492.1875
605186,136000000.0
605188,502358515.625
605189,238234902.34375
605196,504962812.5
605198,270535996.09375
605199,400108789.0625
605208,329940000.0
605218,212833496.09375
605222,412903281.25
605228,477135312.5
605255,134080000.0
605258,88000000.0
605259,172480000.0
605266,154542900.390625
605268,440550000.0
605277,381761796.875
605286,168000000.0
605287,140000000.0
605288,98278496.09375
605289,152398496.09375
605296,517984414.0625
605298,186250996.09375
605299,407659296.875
605300,454398593.75
605303,161237402.34375
605305,212520000.0
605318,125729003.90625
605319,348151601.5625
605333,464040390.625
605336,183412402.34375
605337,390102617.1875
605338,239566699.21875
605339,424290585.9375
605358,740545312.5
605365,502012890.625
605366,772827734.375
605368,714635937.5
605369,220492890.625
605376,261600000.0
605377,556670312.5
605378,261346406.25
605388,600483984.375
605389,177146796.875
605398,162716396.484375
605399,311527304.6875
605488,276209492.1875
605499,676016875.0
605500,414400000.0
605507,782352890.625
605555,484068984.375
605566,133340000.0
605567,200000000.0
605577,444444492.1875
605580,280000000.0
605588,73099599.609375
605589,845918984.375
605598,243016796.875
605599,777777812.5
688001,471565585.9375
688002,469951796.875
688003,194320507.8125
688004,80087998.046875
688005,714618828.125
688006,603672109.375
688007,459615585.9375
688008,1146426484.375
688009,8621018125.0
688010,160561601.5625
688011,99662500.0
688012,936972968.75
688013,81155600.5859375
688015,188680703.125
688016,123262099.609375
688017,183330097.65625
688018,234384296.875
688019,227492695.3125
688020,82392998.046875
688021,76413701.171875
688022,175878300.78125
688023,102175097.65625
688025,95049404.296875
688026,140319599.609375
688027,80374399.4140625
688028,150949003.90625
688029,187847402.34375
688030,180235898.4375
688031,121135898.4375
688032,124073496.09375
688033,562198593.75
688035,142240000.0
688036,1151184531.25
688037,201627304.6875
688038,116373398.4375
688039,110601396.484375
688041,2324338125.0
688045,70577001.953125
688046,410000000.0
688047,401000000.0
688048,176279902.34375
688049,175167695.3125
688050,193437695.3125
688051,77333999.0234375
688052,142528398.4375
688053,100000000.0
688055,3333333437.5
688056,67452500.0
688057,276000000.0
688058,75836499.0234375
688059,93578603.515625
688060,60190698.2421875
688061,114889404.296875
688062,204170000.0
688063,245359296.875
688065,583378007.8125
688066,261278398.4375
688067,68000000.0
688068,92754101.5625
688069,156632998.046875
688070,88420498.046875
688071,84789697.265625
688072,282693007.8125
688073,90882900.390625
688075,127082802.734375
688076,316051894.53125
688077,114478496.09375
688078,72892998.046875
688079,404368515.625
688080,73656098.6328125
688081,103040000.0
688082,477413007.8125
688083,169646308.59375
688084,75659101.5625
688085,350615585.9375
688087,186245507.8125
688088,401170390.625
688089,168309101.5625
688090,122094199.21875
688091,206703593.75
688092,82663701.171875
688093,280382792.96875
688095,91359501.953125
688096,236044707.03125
688097,445008789.0625
688098,410643984.375
688099,423320000.0
688100,491685195.3125
688101,332012109.375
688102,781075000.0
688103,95315595.703125
688105,516985117.1875
688106,535384882.8125
688107,400849414.0625
688108,417951992.1875
688109,78842299.8046875
688110,442377382.8125
688111,464013398.4375
688112,159596904.296875
688113,64397597.65625
688114,415637617.1875
688115,66670000.0
688116,366532109.375
688117,220340390.625
688118,93316699.21875
688119,1125000000.0
688120,494731093.75
688121,202666699.21875
688122,649664492.1875
688123,158902597.65625
688125,81689702.1484375
688126,2731658750.0
688127,405897695.3125
688128,404500000.0
688129,120478798.828125
688130,60285097.65625
688131,212104003.90625
688132,152225195.3125
688133,164436992.1875
688135,233103906.25
688136,201257207.03125
688137,70175400.390625
688138,314800000.0
688139,316492890.625
688141,450321601.5625
688143,122374404.296875
688146,144970800.78125
688147,464463085.9375
688148,510173007.8125
688150,402437617.1875
688151,344500000.0
688152,101898095.703125
688153,409273710.9375
688155,126435996.09375
688156,100714199.21875
688157,156431103.515625
688158,409873906.25
688159,92728798.828125
688160,90832197.265625
688161,400000000.0
688162,137100800.78125
688163,108220000.0
688165,521780000.0
688166,435795000.0
688167,130139003.90625
688168,108059003.90625
688169,259261191.40625
688170,103360000.0
688171,83773398.4375
688172,1198754062.5
688173,411093984.375
688175,168112109.375
688176,435685898.4375
688177,414080000.0
688178,84997802.734375
688179,362006093.75
688180,766394062.5
688181,134481503.90625
688182,400000000.0
688183,831821171.875
688184,98167900.390625
688185,114372900.390625
688186,280489394.53125
688187,868907500.0
688188,289683808.59375
688189,274400000.0
688190,120000000.0
688191,328002695.3125
688192,461214101.5625
688193,40069899.90234375
688195,181090000.0
688196,127190800.78125
688197,64004902.34375
688198,137748095.703125
688199,161227304.6875
688200,200575097.65625
688201,302530800.78125
688202,134352197.265625
688203,202678105.46875
688205,159237500.0
688206,436578789.0625
688207,258973105.46875
688208,670183828.125
688209,433784101.5625
688210,162660498.046875
688211,131092900.390625
688212,134665302.734375
688213,323509492.1875
688215,90351298.828125
688216,106432900.390625
688217,55855898.4375
688218,116475302.734375
688219,549600000.0
688220,369139296.875
688221,374578710.9375
688222,400680000.0
688223,10269406250.0
688225,400010000.0
688226,188775507.8125
688227,113055302.734375
688228,67550800.78125
688229,44400000.0
688230,117600000.0
688231,246857109.375
688232,321981992.1875
688233,170305703.125
688234,429711093.75
688235,115055302.734375
688236,288428007.8125
688237,89682001.953125
688238,641145703.125
688239,190912402.34375
688244,150961503.90625
688246,137585595.703125
688247,453340000.0
688248,564700000.0
688249,2007591718.75
688251,99903300.78125
688252,409021289.0625
688253,136984296.875
688255,109858896.484375
688256,628293007.8125
688257,354386796.875
688258,121142197.265625
688259,111700000.0
688260,120000000.0
688261,122096601.5625
688262,335999882.8125
688265,77963500.9765625
688266,264708203.125
688267,228136308.59375
688268,127682001.953125
688269,130704003.90625
688270,299514609.375
688271,824157968.75
688272,76000000.0
688273,100000000.0
688275,126118496.09375
688276,413657617.1875
688277,455991992.1875
688278,408189492.1875
688279,93558095.703125
688280,520544101.5625
688281,381598906.25
688282,88000000.0
688283,121800000.0
688285,376289882.8125
688286,56059799.8046875
688288,99813701.171875
688289,579388007.8125
688290,102189697.265625
688291,102666699.21875
688292,158350898.4375
688293,113820195.3125
688295,900000000.0
688296,107393203.125
688297,675000000.0
688298,201600000.0
688299,287392890.625
688300,241469199.21875
688301,295972792.96875
688302,99015595.703125
688303,2145205781.25
688305,132213798.828125
688306,1228282812.5
688307,124283603.515625
688308,158781699.21875
688309,79401298.828125
688310,164324609.375
688311,173791796.875
688312,146715000.0
688313,451986289.0625
688314,81239199.21875
688315,416200000.0
688316,47898100.5859375
688317,192158007.8125
688318,358567304.6875
688319,405409296.875
688320,151013701.171875
688321,407808203.125
688322,318676406.25
688323,180001796.875
688325,83330898.4375
688326,111623496.09375
688327,834867812.5
688328,94456298.828125
688329,77200000.0
688330,140000000.0
688331,163093095.703125
688332,178485292.96875
688333,274322207.03125
688334,156904697.265625
688335,148034599.609375
688336,894339375.0
688337,185916992.1875
688338,106142402.34375
688339,195787109.375
688343,359603398.4375
688345,101386103.515625
688347,407750000.0
688348,156277402.34375
688349,1545340312.5
688350,143244599.609375
688351,470600000.0
688352,365887382.8125
688353,159500000.0
688355,123956103.515625
688356,60650698.2421875
688357,100059902.34375
688358,111975595.703125
688359,98746103.515625
688360,252285996.09375
688361,350163203.125
688362,451419609.375
688363,481678203.125
688365,425824687.5
688366,194051894.53125
688367,87624599.609375
688368,123535195.3125
688369,115218095.703125
688370,137107900.390625
688371,335472304.6875
688372,168088398.4375
688373,605637890.625
688375,596014882.8125
688376,135251904.296875
688377,233571308.59375
688378,240960605.46875
688379,90085498.046875
688380,400365000.0
688381,247500000.0
688382,579591992.1875
688383,101646503.90625
688385,539389296.875
688386,91000000.0
688387,2016777187.5
688388,659907265.625
688389,428485703.125
688390,243062207.03125
688391,115593896.484375
688392,115733398.4375
688393,93567695.3125
688395,86597695.3125
688396,1328210625.0
688398,167814199.21875
688399,83871699.21875
688400,460976718.75
688401,193349492.1875
688403,990938203.125
688408,219065898.4375
688409,306210800.78125
688410,319600605.46875
688411,132574296.875
688416,83175996.09375
688418,192554609.375
688419,114551699.21875
688420,88430000.0
688425,5333496875.0
688426,112227597.65625
688428,268359707.03125
688429,119827304.6875
688432,1250301875.0
688433,415577500.0
688435,56048100.5859375
688439,200000000.0
688443,116680000.0
688448,97518896.484375
688449,293204101.5625
688450,48930698.2421875
688455,168030703.125
688456,103660000.0
688458,93731601.5625
688459,480000000.0
688466,122154199.21875
688468,401108007.8125
688469,5869800000.0
688472,3643140000.0
688475,787500000.0
688478,138366103.515625
688479,86524404.296875
688480,95326201.171875
688484,427663203.125
688485,88757998.046875
688486,186859902.34375
688488,420782812.5
688489,168277402.34375
688496,237945605.46875
688498,122892099.609375
688499,168728496.09375
688500,74001499.0234375
688501,124225996.09375
688502,52800600.5859375
688503,242033691.40625
688505,710572109.375
688506,412873789.0625
688507,49235698.2421875
688508,132420302.734375
688509,384792187.5
688510,259922597.65625
688511,133677900.390625
688512,324570292.96875
688513,176532304.6875
688515,49819399.4140625
688516,314760390.625
688517,136613203.125
688518,341325117.1875
688519,235180390.625
688520,445335703.125
688521,525915312.5
688522,172184492.1875
688523,406880000.0
688525,471566601.5625
688526,466128007.8125
688528,168000000.0
688529,168175996.09375
688530,69778798.828125
688531,114778798.828125
688533,164986992.1875
688535,119297900.390625
688536,135649003.90625
688538,5752235625.0
688539,185920000.0
688543,139154404.296875
688545,182250000.0
688548,691208984.375
688549,589318984.375
688550,173844394.53125
688551,108994599.609375
688552,337248007.8125
688553,507411601.5625
688556,830773906.25
688557,102679599.609375
688558,132000000.0
688559,247759003.90625
688560,201301894.53125
688561,682252734.375
688562,400000000.0
688563,116989003.90625
688565,149730000.0
688566,201101601.5625
688567,1222103906.25
688568,808078906.25
688569,210666699.21875
688570,188200000.0
688571,424170703.125
688573,53216201.171875
688575,571388281.25
688576,21792199.70703125
688577,155791601.5625
688578,450000000.0
688579,400010000.0
688580,95771298.828125
688581,41559702.1484375
688582,250219101.5625
688583,30803400.87890625
688584,343300195.3125
688585,403361718.75
688586,791339062.5
688588,400010000.0
688589,145328496.09375
688590,281517207.03125
688591,169257792.96875
688592,38521799.31640625
688593,459529414.0625
688595,144093496.09375
688596,294131894.53125
688597,336060312.5
688598,203575605.46875
688599,2342567656.25
688600,134708496.09375
688601,133692695.3125
688602,259596191.40625
688603,47421601.5625
688605,108351699.21875
688606,79280898.4375
688607,79328999.0234375
688608,169204296.875
688609,500000000.0
688610,40932600.09765625
688611,153389599.609375
688612,252552597.65625
688613,137008603.515625
688615,135338300.78125
688616,179378300.78125
688617,141529199.21875
688618,110047900.390625
688619,185438007.8125
688620,232318496.09375
688621,112000000.0
688622,70465498.046875
688623,24665100.09765625
688625,262511503.90625
688626,160000000.0
688627,72468100.5859375
688628,111767597.65625
688629,181783007.8125
688630,131740703.125
688631,64870000.0
688633,170400605.46875
688635,17756500.244140625
688636,173906406.25
688638,26461000.9765625
688639,250115703.125
688646,57985000.0
688648,69528901.3671875
688651,32454399.4140625
688652,120750000.0
688653,316411601.5625
688655,133390000.0
688656,63479702.1484375
688657,59694501.953125
688658,450000000.0
688659,160000000.0
688660,1333333437.5
688661,151887802.734375
688662,114705595.703125
688663,141474599.609375
688665,101192304.6875
688667,52695498.046875
688668,139270595.703125
688669,121333300.78125
688670,123200000.0
688671,46847099.609375
688676,459784414.0625
688677,119877001.953125
688678,403106484.375
688679,131689697.265625
688680,97570996.09375
688681,104670000.0
688682,101838896.484375
688683,155177900.390625
688685,146851699.21875
688686,122235498.046875
688687,170944394.53125
688689,128903896.484375
688690,403814804.6875
688691,72965000.0
688692,74164702.1484375
688693,38904399.4140625
688695,53395498.046875
688696,70020000.0
688697,640266718.75
688698,214022792.96875
688699,110064599.609375
688700,298401406.25
688701,134277402.34375
688702,202991796.875
688707,508740195.3125
688708,142276298.828125
688709,221746308.59375
688710,90694003.90625
688711,213092792.96875
688712,37114699.70703125
688716,69927202.1484375
688717,99047802.734375
688718,173754394.53125
688719,89722304.6875
688720,78480400.390625
688721,53484501.953125
688722,224105195.3125
688726,219924492.1875
688727,54028198.2421875
688728,2498887187.5
688729,215000898.4375
688733,199775195.3125
688737,119564501.953125
688739,411635390.625
688750,232918300.78125
688755,79867202.1484375
688757,181220390.625
688758,298183691.40625
688759,53369301.7578125
688765,46280000.0
688766,148703603.515625
688767,149333300.78125
688768,87263496.09375
688772,1132185703.125
688775,259358203.125
688776,108383398.4375
688777,787199062.5
688778,504691093.75
688779,1929219843.75
688781,40835100.09765625
688783,185177597.65625
688785,12727700.1953125
688786,172560000.0
688787,60325200.1953125
688788,218904199.21875
688789,180256093.75
688790,12675799.560546875
688793,85945400.390625
688795,30225500.48828125
688796,38607500.0
688798,135743203.125
688799,133637001.953125
688800,287583808.59375
688802,18528599.853515625
688805,31518898.92578125
688807,15035699.462890625
688808,19296099.853515625
688809,24353000.48828125
688811,92126103.515625
688813,30076999.51171875
688816,19284200.439453125
688818,132016298.828125
688819,972100000.0
688820,172902597.65625
688981,1999562500.0
689009,561578320.3125
