code,bs_code,name,requested_until,updated_at
603520,sh.603520,司太立,2026-06-07,2026-06-08 00:52:17
603527,sh.603527,众源新材,2026-06-07,2026-06-08 00:52:17
603528,sh.603528,多伦科技,2026-06-07,2026-06-08 00:52:17
603529,sh.603529,爱玛科技,2026-06-07,2026-06-08 00:52:17
603530,sh.603530,神马电力,2026-06-07,2026-06-08 00:52:17
603533,sh.603533,掌阅科技,2026-06-07,2026-06-08 00:52:17
603535,sh.603535,嘉诚国际,2026-06-07,2026-06-08 00:52:17
603536,sh.603536,惠发食品,2026-06-07,2026-06-08 00:52:17
603538,sh.603538,美诺华,2026-06-07,2026-06-08 00:52:17
603551,sh.603551,奥普科技,2026-06-07,2026-06-08 00:52:17
603556,sh.603556,海兴电力,2026-06-07,2026-06-08 00:52:17
603557,sh.603557,*ST起步,2026-06-07,2026-06-08 00:52:17
603558,sh.603558,健盛集团,2026-06-07,2026-06-08 00:52:17
603559,sh.603559,ST通脉,2026-06-07,2026-06-08 00:52:17
603565,sh.603565,中谷物流,2026-06-07,2026-06-08 00:52:17
603566,sh.603566,普莱柯,2026-06-07,2026-06-08 00:52:17
603567,sh.603567,珍宝岛,2026-06-07,2026-06-08 00:52:17
603568,sh.603568,伟明环保,2026-06-07,2026-06-08 00:52:17
603569,sh.603569,长久物流,2026-06-07,2026-06-08 00:52:17
603577,sh.603577,汇金通,2026-06-07,2026-06-08 00:52:17
603578,sh.603578,三星新材,2026-06-07,2026-06-08 00:52:17
603579,sh.603579,荣泰健康,2026-06-07,2026-06-08 00:52:17
603580,sh.603580,*ST艾艾,2026-06-07,2026-06-08 00:52:17
603583,sh.603583,捷昌驱动,2026-06-07,2026-06-08 00:52:17
603585,sh.603585,苏利股份,2026-06-07,2026-06-08 00:52:17
603586,sh.603586,金麒麟,2026-06-07,2026-06-08 00:52:17
603587,sh.603587,地素时尚,2026-06-07,2026-06-08 00:52:17
603588,sh.603588,高能环境,2026-06-07,2026-06-08 00:52:17
603589,sh.603589,口子窖,2026-06-07,2026-06-08 00:52:17
603590,sh.603590,康辰药业,2026-06-07,2026-06-08 00:52:17
603595,sh.603595,ST东尼,2026-06-07,2026-06-08 00:52:17
603596,sh.603596,伯特利,2026-06-07,2026-06-08 00:52:17
603598,sh.603598,引力传媒,2026-06-07,2026-06-08 00:52:17
603599,sh.603599,广信股份,2026-06-07,2026-06-08 00:52:17
603600,sh.603600,永艺股份,2026-06-07,2026-06-08 00:52:17
603601,sh.603601,再升科技,2026-06-07,2026-06-08 00:52:17
603602,sh.603602,纵横通信,2026-06-07,2026-06-08 00:52:17
603605,sh.603605,珀莱雅,2026-06-07,2026-06-08 00:52:17
603606,sh.603606,东方电缆,2026-06-07,2026-06-08 00:52:17
603607,sh.603607,京华激光,2026-06-07,2026-06-08 00:52:17
603608,sh.603608,天创时尚,2026-06-07,2026-06-08 00:52:17
603609,sh.603609,禾丰股份,2026-06-07,2026-06-08 00:52:17
603610,sh.603610,麒盛科技,2026-06-07,2026-06-08 00:52:17
603611,sh.603611,诺力股份,2026-06-07,2026-06-08 00:52:17
603612,sh.603612,索通发展,2026-06-07,2026-06-08 00:52:17
603613,sh.603613,国联股份,2026-06-07,2026-06-08 00:52:17
603615,sh.603615,茶花股份,2026-06-07,2026-06-08 00:52:17
603616,sh.603616,韩建河山,2026-06-07,2026-06-08 00:52:17
603617,sh.603617,君禾股份,2026-06-07,2026-06-08 00:52:17
603618,sh.603618,杭电股份,2026-06-07,2026-06-08 00:52:17
603619,sh.603619,中曼石油,2026-06-07,2026-06-08 00:52:17
603626,sh.603626,科森科技,2026-06-07,2026-06-08 00:52:17
603628,sh.603628,清源股份,2026-06-07,2026-06-08 00:52:17
603629,sh.603629,利通电子,2026-06-07,2026-06-08 00:52:17
603630,sh.603630,拉芳家化,2026-06-07,2026-06-08 00:52:17
603633,sh.603633,徕木股份,2026-06-07,2026-06-08 00:52:17
603636,sh.603636,南威软件,2026-06-07,2026-06-08 00:52:17
603637,sh.603637,镇海股份,2026-06-07,2026-06-08 00:52:17
603638,sh.603638,艾迪精密,2026-06-07,2026-06-08 00:52:17
603639,sh.603639,海利尔,2026-06-07,2026-06-08 00:52:17
603648,sh.603648,畅联股份,2026-06-07,2026-06-08 00:52:17
603650,sh.603650,彤程新材,2026-06-07,2026-06-08 00:52:17
603655,sh.603655,朗博科技,2026-06-07,2026-06-08 00:52:17
603656,sh.603656,泰禾智能,2026-06-07,2026-06-08 00:52:17
603657,sh.603657,春光科技,2026-06-07,2026-06-08 00:52:17
603658,sh.603658,安图生物,2026-06-07,2026-06-08 00:52:17
603659,sh.603659,璞泰来,2026-06-07,2026-06-08 00:52:17
603660,sh.603660,苏州科达,2026-06-07,2026-06-08 00:52:17
603661,sh.603661,恒林股份,2026-06-07,2026-06-08 00:52:17
603662,sh.603662,柯力传感,2026-06-07,2026-06-08 00:52:17
603663,sh.603663,三祥新材,2026-06-07,2026-06-08 00:52:17
603665,sh.603665,康隆达,2026-06-07,2026-06-08 00:52:17
603666,sh.603666,亿嘉和,2026-06-07,2026-06-08 00:52:17
603667,sh.603667,五洲新春,2026-06-07,2026-06-08 00:52:17
603668,sh.603668,天马科技,2026-06-07,2026-06-08 00:52:17
603669,sh.603669,灵康药业,2026-06-07,2026-06-08 00:52:17
603676,sh.603676,卫信康,2026-06-07,2026-06-08 00:52:17
603677,sh.603677,奇精机械,2026-06-07,2026-06-08 00:52:17
603678,sh.603678,火炬电子,2026-06-07,2026-06-08 00:52:17
603679,sh.603679,华体科技,2026-06-07,2026-06-08 00:52:17
603680,sh.603680,今创集团,2026-06-07,2026-06-08 00:52:17
603681,sh.603681,永冠新材,2026-06-07,2026-06-08 00:52:17
603682,sh.603682,锦和商管,2026-06-07,2026-06-08 00:52:17
603683,sh.603683,晶华新材,2026-06-07,2026-06-08 00:52:17
603685,sh.603685,晨丰科技,2026-06-07,2026-06-08 00:52:17
603686,sh.603686,福龙马,2026-06-07,2026-06-08 00:52:17
603687,sh.603687,大胜达,2026-06-07,2026-06-08 00:52:17
603688,sh.603688,石英股份,2026-06-07,2026-06-08 00:52:17
603689,sh.603689,皖天然气,2026-06-07,2026-06-08 00:52:17
603690,sh.603690,至纯科技,2026-06-07,2026-06-08 00:52:17
603693,sh.603693,江苏新能,2026-06-07,2026-06-08 00:52:17
603696,sh.603696,安记食品,2026-06-07,2026-06-08 00:52:17
603697,sh.603697,有友食品,2026-06-07,2026-06-08 00:52:17
603698,sh.603698,航天工程,2026-06-07,2026-06-08 00:52:17
603699,sh.603699,纽威股份,2026-06-07,2026-06-08 00:52:17
603700,sh.603700,宁水集团,2026-06-07,2026-06-08 00:52:17
603701,sh.603701,德宏股份,2026-06-07,2026-06-08 00:52:17
603703,sh.603703,盛洋科技,2026-06-07,2026-06-08 00:52:17
603706,sh.603706,东方环宇,2026-06-07,2026-06-08 00:52:17
603707,sh.603707,健友股份,2026-06-07,2026-06-08 00:52:17
603708,sh.603708,家家悦,2026-06-07,2026-06-08 00:52:17
603709,sh.603709,中源家居,2026-06-07,2026-06-08 00:52:17
603711,sh.603711,香飘飘,2026-06-07,2026-06-08 00:52:17
603712,sh.603712,七一二,2026-06-07,2026-06-08 00:52:17
603713,sh.603713,密尔克卫,2026-06-07,2026-06-08 00:52:17
603716,sh.603716,塞力医疗,2026-06-07,2026-06-08 00:52:17
603717,sh.603717,天域生物,2026-06-07,2026-06-08 00:52:17
603718,sh.603718,*ST海利,2026-06-07,2026-06-08 00:52:17
603719,sh.603719,良品铺子,2026-06-07,2026-06-08 00:52:17
603721,sh.603721,中广天择,2026-06-07,2026-06-08 00:52:17
603722,sh.603722,阿科力,2026-06-07,2026-06-08 00:52:17
603725,sh.603725,天安新材,2026-06-07,2026-06-08 00:52:17
603726,sh.603726,朗迪集团,2026-06-07,2026-06-08 00:52:17
603727,sh.603727,博迈科,2026-06-07,2026-06-08 00:52:17
603728,sh.603728,鸣志电器,2026-06-07,2026-06-08 00:52:17
603729,sh.603729,ST龙韵,2026-06-07,2026-06-08 00:52:17
603730,sh.603730,岱美股份,2026-06-07,2026-06-08 00:52:17
603733,sh.603733,仙鹤股份,2026-06-07,2026-06-08 00:52:17
603737,sh.603737,三棵树,2026-06-07,2026-06-08 00:52:17
603738,sh.603738,泰晶科技,2026-06-07,2026-06-08 00:52:17
603739,sh.603739,蔚蓝生物,2026-06-07,2026-06-08 00:52:17
603755,sh.603755,日辰股份,2026-06-07,2026-06-08 00:52:17
603757,sh.603757,大元泵业,2026-06-07,2026-06-08 00:52:17
603758,sh.603758,秦安股份,2026-06-07,2026-06-08 00:52:17
603759,sh.603759,海天股份,2026-06-07,2026-06-08 00:52:17
603766,sh.603766,隆鑫通用,2026-06-07,2026-06-08 00:52:17
603767,sh.603767,中马传动,2026-06-07,2026-06-08 00:52:17
603768,sh.603768,常青股份,2026-06-07,2026-06-08 00:52:17
603773,sh.603773,沃格光电,2026-06-07,2026-06-08 00:52:17
603776,sh.603776,永安行,2026-06-07,2026-06-08 00:52:17
603777,sh.603777,来伊份,2026-06-07,2026-06-08 00:52:17
603778,sh.603778,国晟科技,2026-06-07,2026-06-08 00:52:17
603779,sh.603779,威龙股份,2026-06-07,2026-06-08 00:52:17
603786,sh.603786,科博达,2026-06-07,2026-06-08 00:52:17
603787,sh.603787,新日股份,2026-06-07,2026-06-08 00:52:17
603788,sh.603788,宁波高发,2026-06-07,2026-06-08 00:52:17
603789,sh.603789,ST星农,2026-06-07,2026-06-08 00:52:17
603790,sh.603790,雅运股份,2026-06-07,2026-06-08 00:52:17
603797,sh.603797,联泰环保,2026-06-07,2026-06-08 00:52:17
603798,sh.603798,康普顿,2026-06-07,2026-06-08 00:52:17
603799,sh.603799,华友钴业,2026-06-07,2026-06-08 00:52:17
603800,sh.603800,洪田股份,2026-06-07,2026-06-08 00:52:17
603801,sh.603801,志邦家居,2026-06-07,2026-06-08 00:52:17
603803,sh.603803,瑞斯康达,2026-06-07,2026-06-08 00:52:17
603806,sh.603806,福斯特,2026-06-07,2026-06-08 00:52:17
603808,sh.603808,歌力思,2026-06-07,2026-06-08 00:52:17
603809,sh.603809,豪能股份,2026-06-07,2026-06-08 00:52:17
603810,sh.603810,丰山集团,2026-06-07,2026-06-08 00:52:17
603811,sh.603811,诚意药业,2026-06-07,2026-06-08 00:52:17
603813,sh.603813,*ST原尚,2026-06-07,2026-06-08 00:52:17
603815,sh.603815,交建股份,2026-06-07,2026-06-08 00:52:17
603816,sh.603816,顾家家居,2026-06-07,2026-06-08 00:52:17
603817,sh.603817,海峡环保,2026-06-07,2026-06-08 00:52:17
603818,sh.603818,曲美家居,2026-06-07,2026-06-08 00:52:17
603819,sh.603819,神力股份,2026-06-07,2026-06-08 00:52:17
603822,sh.603822,ST嘉澳,2026-06-07,2026-06-08 00:52:17
603823,sh.603823,百合花,2026-06-07,2026-06-08 00:52:17
603825,sh.603825,ST华扬,2026-06-07,2026-06-08 00:52:17
603826,sh.603826,坤彩科技,2026-06-07,2026-06-08 00:52:17
603828,sh.603828,*ST利达,2026-06-07,2026-06-08 00:52:17
603829,sh.603829,洛凯股份,2026-06-07,2026-06-08 00:52:17
603833,sh.603833,欧派家居,2026-06-07,2026-06-08 00:52:17
603836,sh.603836,海程邦达,2026-06-07,2026-06-08 00:52:17
603838,sh.603838,*ST四通,2026-06-07,2026-06-08 00:52:17
603839,sh.603839,安正时尚,2026-06-07,2026-06-08 00:52:17
603843,sh.603843,*ST正平,2026-06-07,2026-06-08 00:52:17
603848,sh.603848,好太太,2026-06-07,2026-06-08 00:52:17
603855,sh.603855,华荣股份,2026-06-07,2026-06-08 00:52:17
603856,sh.603856,东宏股份,2026-06-07,2026-06-08 00:52:17
603858,sh.603858,步长制药,2026-06-07,2026-06-08 00:52:17
603859,sh.603859,能科科技,2026-06-07,2026-06-08 00:52:17
603860,sh.603860,中公高科,2026-06-07,2026-06-08 00:52:17
603861,sh.603861,白云电器,2026-06-07,2026-06-08 00:52:17
603863,sh.603863,松炀资源,2026-06-07,2026-06-08 00:52:17
603866,sh.603866,桃李面包,2026-06-07,2026-06-08 00:52:17
603867,sh.603867,新化股份,2026-06-07,2026-06-08 00:52:17
603868,sh.603868,飞科电器,2026-06-07,2026-06-08 00:52:17
603869,sh.603869,ST智知,2026-06-07,2026-06-08 00:52:17
603871,sh.603871,嘉友国际,2026-06-07,2026-06-08 00:52:17
603876,sh.603876,鼎胜新材,2026-06-07,2026-06-08 00:52:17
603877,sh.603877,太平鸟,2026-06-07,2026-06-08 00:52:17
603878,sh.603878,武进不锈,2026-06-07,2026-06-08 00:52:17
603879,sh.603879,永悦科技,2026-06-07,2026-06-08 00:52:17
603880,sh.603880,南卫股份,2026-06-07,2026-06-08 00:52:17
603881,sh.603881,数据港,2026-06-07,2026-06-08 00:52:17
603882,sh.603882,金域医学,2026-06-07,2026-06-08 00:52:17
603883,sh.603883,老百姓,2026-06-07,2026-06-08 00:52:17
603885,sh.603885,吉祥航空,2026-06-07,2026-06-08 00:52:17
603886,sh.603886,元祖股份,2026-06-07,2026-06-08 00:52:17
603887,sh.603887,城地香江,2026-06-07,2026-06-08 00:52:17
603888,sh.603888,新华网,2026-06-07,2026-06-08 00:52:17
603889,sh.603889,新澳股份,2026-06-07,2026-06-08 00:52:17
603890,sh.603890,春秋电子,2026-06-07,2026-06-08 00:52:17
603893,sh.603893,瑞芯微,2026-06-07,2026-06-08 00:52:17
603895,sh.603895,天永智能,2026-06-07,2026-06-08 00:52:17
603896,sh.603896,寿仙谷,2026-06-07,2026-06-08 00:52:17
603897,sh.603897,长城科技,2026-06-07,2026-06-08 00:52:17
603898,sh.603898,好莱客,2026-06-07,2026-06-08 00:52:17
603899,sh.603899,晨光股份,2026-06-07,2026-06-08 00:52:17
603900,sh.603900,莱绅通灵,2026-06-07,2026-06-08 00:52:17
603901,sh.603901,永创智能,2026-06-07,2026-06-08 00:52:17
603903,sh.603903,中持股份,2026-06-07,2026-06-08 00:52:17
603906,sh.603906,龙蟠科技,2026-06-07,2026-06-08 00:52:17
603908,sh.603908,牧高笛,2026-06-07,2026-06-08 00:52:17
603909,sh.603909,建发合诚,2026-06-07,2026-06-08 00:52:17
603912,sh.603912,佳力图,2026-06-07,2026-06-08 00:52:17
603915,sh.603915,国茂股份,2026-06-07,2026-06-08 00:52:17
603916,sh.603916,苏博特,2026-06-07,2026-06-08 00:52:17
603917,sh.603917,合力科技,2026-06-07,2026-06-08 00:52:17
603918,sh.603918,金桥信息,2026-06-07,2026-06-08 00:52:17
603919,sh.603919,金徽酒,2026-06-07,2026-06-08 00:52:17
603920,sh.603920,世运电路,2026-06-07,2026-06-08 00:52:17
603922,sh.603922,ST金鸿顺,2026-06-07,2026-06-08 00:52:17
603926,sh.603926,铁流股份,2026-06-07,2026-06-08 00:52:17
603927,sh.603927,中科软,2026-06-07,2026-06-08 00:52:17
603928,sh.603928,兴业股份,2026-06-07,2026-06-08 00:52:17
603929,sh.603929,亚翔集成,2026-06-07,2026-06-08 00:52:17
603931,sh.603931,格林达,2026-06-07,2026-06-08 00:52:17
603933,sh.603933,睿能科技,2026-06-07,2026-06-08 00:52:17
603936,sh.603936,博敏电子,2026-06-07,2026-06-08 00:52:17
603937,sh.603937,丽岛新材,2026-06-07,2026-06-08 00:52:17
603938,sh.603938,三孚股份,2026-06-07,2026-06-08 00:52:17
603939,sh.603939,益丰药房,2026-06-07,2026-06-08 00:52:17
603948,sh.603948,建业股份,2026-06-07,2026-06-08 00:52:17
603949,sh.603949,雪龙集团,2026-06-07,2026-06-08 00:52:17
603950,sh.603950,长源东谷,2026-06-07,2026-06-08 00:52:17
603955,sh.603955,大千生态,2026-06-07,2026-06-08 00:52:17
603956,sh.603956,威派格,2026-06-07,2026-06-08 00:52:17
603958,sh.603958,哈森股份,2026-06-07,2026-06-08 00:52:17
603959,sh.603959,ST百利,2026-06-07,2026-06-08 00:52:17
603960,sh.603960,克来机电,2026-06-07,2026-06-08 00:52:17
603966,sh.603966,法兰泰克,2026-06-07,2026-06-08 00:52:17
603967,sh.603967,中创物流,2026-06-07,2026-06-08 00:52:17
603968,sh.603968,醋化股份,2026-06-07,2026-06-08 00:52:17
603969,sh.603969,银龙股份,2026-06-07,2026-06-08 00:52:17
603970,sh.603970,中农立华,2026-06-07,2026-06-08 00:52:17
603976,sh.603976,正川股份,2026-06-07,2026-06-08 00:52:17
603977,sh.603977,国泰集团,2026-06-07,2026-06-08 00:52:17
603978,sh.603978,深圳新星,2026-06-07,2026-06-08 00:52:17
603979,sh.603979,金诚信,2026-06-07,2026-06-08 00:52:17
603980,sh.603980,吉华集团,2026-06-07,2026-06-08 00:52:17
603982,sh.603982,泉峰汽车,2026-06-07,2026-06-08 00:52:17
603983,sh.603983,丸美生物,2026-06-07,2026-06-08 00:52:17
603985,sh.603985,恒润股份,2026-06-07,2026-06-08 00:52:17
603986,sh.603986,兆易创新,2026-06-07,2026-06-08 00:52:17
603987,sh.603987,康德莱,2026-06-07,2026-06-08 00:52:17
603988,sh.603988,中电电机,2026-06-07,2026-06-08 00:52:17
603989,sh.603989,艾华集团,2026-06-07,2026-06-08 00:52:17
603990,sh.603990,麦迪科技,2026-06-07,2026-06-08 00:52:17
603991,sh.603991,领先股份,2026-06-07,2026-06-08 00:52:17
603992,sh.603992,松霖科技,2026-06-07,2026-06-08 00:52:17
603993,sh.603993,洛阳钼业,2026-06-07,2026-06-08 00:52:17
603995,sh.603995,甬金股份,2026-06-07,2026-06-08 00:52:17
603997,sh.603997,继峰股份,2026-06-07,2026-06-08 00:52:17
603998,sh.603998,方盛制药,2026-06-07,2026-06-08 00:52:17
603999,sh.603999,读者传媒,2026-06-07,2026-06-08 00:52:17
605001,sh.605001,威奥股份,2026-06-07,2026-06-08 00:52:17
605003,sh.605003,众望布艺,2026-06-07,2026-06-08 00:52:17
605005,sh.605005,合兴股份,2026-06-07,2026-06-08 00:52:17
605006,sh.605006,山东玻纤,2026-06-07,2026-06-08 00:52:17
605007,sh.605007,五洲特纸,2026-06-07,2026-06-08 00:52:17
605008,sh.605008,长鸿高科,2026-06-07,2026-06-08 00:52:17
605009,sh.605009,豪悦护理,2026-06-07,2026-06-08 00:52:17
605011,sh.605011,杭州热电,2026-06-07,2026-06-08 00:52:17
605016,sh.605016,百龙创园,2026-06-07,2026-06-08 00:52:17
605018,sh.605018,长华集团,2026-06-07,2026-06-08 00:52:17
605020,sh.605020,永和股份,2026-06-07,2026-06-08 00:52:17
605028,sh.605028,世茂能源,2026-06-07,2026-06-08 00:52:17
605033,sh.605033,美邦股份,2026-06-07,2026-06-08 00:52:17
605050,sh.605050,福然德,2026-06-07,2026-06-08 00:52:17
605055,sh.605055,迎丰股份,2026-06-07,2026-06-08 00:52:17
605056,sh.605056,咸亨国际,2026-06-07,2026-06-08 00:52:17
605058,sh.605058,澳弘电子,2026-06-07,2026-06-08 00:52:17
605060,sh.605060,联德股份,2026-06-07,2026-06-08 00:52:17
605066,sh.605066,天正电气,2026-06-07,2026-06-08 00:52:17
605068,sh.605068,明新旭腾,2026-06-07,2026-06-08 00:52:17
605069,sh.605069,正和生态,2026-06-07,2026-06-08 00:52:17
605077,sh.605077,华康股份,2026-06-07,2026-06-08 00:52:17
605080,sh.605080,浙江自然,2026-06-07,2026-06-08 00:52:17
605081,sh.605081,*ST太和,2026-06-07,2026-06-08 00:52:17
605086,sh.605086,龙高股份,2026-06-07,2026-06-08 00:52:17
605088,sh.605088,冠盛股份,2026-06-07,2026-06-08 00:52:17
605089,sh.605089,味知香,2026-06-07,2026-06-08 00:52:17
605090,sh.605090,九丰能源,2026-06-07,2026-06-08 00:52:17
605098,sh.605098,行动教育,2026-06-07,2026-06-08 00:52:17
605099,sh.605099,共创草坪,2026-06-07,2026-06-08 00:52:17
605100,sh.605100,华丰股份,2026-06-07,2026-06-08 00:52:17
605108,sh.605108,同庆楼,2026-06-07,2026-06-08 00:52:17
605111,sh.605111,新洁能,2026-06-07,2026-06-08 00:52:17
605116,sh.605116,奥锐特,2026-06-07,2026-06-08 00:52:17
605117,sh.605117,德业股份,2026-06-07,2026-06-08 00:52:17
605118,sh.605118,力鼎光电,2026-06-07,2026-06-08 00:52:17
605122,sh.605122,四方新材,2026-06-07,2026-06-08 00:52:17
605123,sh.605123,派克新材,2026-06-07,2026-06-08 00:52:17
605128,sh.605128,上海沿浦,2026-06-07,2026-06-08 00:52:17
605133,sh.605133,嵘泰股份,2026-06-07,2026-06-08 00:52:17
605136,sh.605136,丽人丽妆,2026-06-07,2026-06-08 00:52:17
605138,sh.605138,盛泰集团,2026-06-07,2026-06-08 00:52:17
605151,sh.605151,西上海,2026-06-07,2026-06-08 00:52:17
605155,sh.605155,西大门,2026-06-07,2026-06-08 00:52:17
605158,sh.605158,华达新材,2026-06-07,2026-06-08 00:52:17
605162,sh.605162,新中港,2026-06-07,2026-06-08 00:52:17
605166,sh.605166,聚合顺,2026-06-07,2026-06-08 00:52:17
605167,sh.605167,利柏特,2026-06-07,2026-06-08 00:52:17
605168,sh.605168,三人行,2026-06-07,2026-06-08 00:52:17
605169,sh.605169,洪通燃气,2026-06-07,2026-06-08 00:52:17
605177,sh.605177,东亚药业,2026-06-07,2026-06-08 00:52:17
605178,sh.605178,时空科技,2026-06-07,2026-06-08 00:52:17
605179,sh.605179,一鸣食品,2026-06-07,2026-06-08 00:52:17
605180,sh.605180,华生科技,2026-06-07,2026-06-08 00:52:17
605183,sh.605183,确成股份,2026-06-07,2026-06-08 00:52:17
605186,sh.605186,健麾信息,2026-06-07,2026-06-08 00:52:17
605188,sh.605188,国光连锁,2026-06-07,2026-06-08 00:52:17
605189,sh.605189,富春染织,2026-06-07,2026-06-08 00:52:17
605196,sh.605196,华通线缆,2026-06-07,2026-06-08 00:52:17
605198,sh.605198,安德利,2026-06-07,2026-06-08 00:52:17
605199,sh.605199,ST葫芦娃,2026-06-07,2026-06-08 00:52:17
605208,sh.605208,永茂泰,2026-06-07,2026-06-08 00:52:17
605218,sh.605218,伟时电子,2026-06-07,2026-06-08 00:52:17
605222,sh.605222,起帆电缆,2026-06-07,2026-06-08 00:52:17
605228,sh.605228,神通科技,2026-06-07,2026-06-08 00:52:17
605255,sh.605255,天普股份,2026-06-07,2026-06-08 00:52:17
605258,sh.605258,协和电子,2026-06-07,2026-06-08 00:52:17
605259,sh.605259,绿田机械,2026-06-07,2026-06-08 00:52:17
605266,sh.605266,健之佳,2026-06-07,2026-06-08 00:52:17
605268,sh.605268,王力安防,2026-06-07,2026-06-08 00:52:17
605277,sh.605277,新亚电子,2026-06-07,2026-06-08 00:52:17
605286,sh.605286,同力天启,2026-06-07,2026-06-08 00:52:17
605287,sh.605287,德才股份,2026-06-07,2026-06-08 00:52:17
605288,sh.605288,凯迪股份,2026-06-07,2026-06-08 00:52:17
605289,sh.605289,罗曼股份,2026-06-07,2026-06-08 00:52:17
605296,sh.605296,神农集团,2026-06-07,2026-06-08 00:52:17
605298,sh.605298,必得科技,2026-06-07,2026-06-08 00:52:17
605299,sh.605299,舒华体育,2026-06-07,2026-06-08 00:52:17
605300,sh.605300,佳禾食品,2026-06-07,2026-06-08 00:52:17
605303,sh.605303,园林股份,2026-06-07,2026-06-08 00:52:17
605305,sh.605305,中际联合,2026-06-07,2026-06-08 00:52:17
605318,sh.605318,法狮龙,2026-06-07,2026-06-08 00:52:17
605319,sh.605319,无锡振华,2026-06-07,2026-06-08 00:52:17
605333,sh.605333,沪光股份,2026-06-07,2026-06-08 00:52:17
605336,sh.605336,*ST帅电,2026-06-07,2026-06-08 00:52:17
605337,sh.605337,李子园,2026-06-07,2026-06-08 00:52:17
605338,sh.605338,巴比食品,2026-06-07,2026-06-08 00:52:17
605339,sh.605339,南侨食品,2026-06-07,2026-06-08 00:52:17
605358,sh.605358,立昂微,2026-06-07,2026-06-08 00:52:17
