rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.69821256154226,78.86801092308023,300545,联得装备,bottom_area,2025-04-07,25.85,2025-04-07,25.85,0.0,14.429400386847183,29.080932784636488,False,-19.9938,8.5503,4,4,4,100.0,33.43016625311952,49.416135881104026,15.0,0.0,历史4/4次成功; 当前距低点0.00%; 最新日涨幅-19.99%; 状态bottom_area; 底部未确认
226,52.77534972237149,45.89160845423608,605319,无锡振华,bottom_area,2025-04-07,26.43,2025-04-07,26.43,0.0,4.956488838441161,29.875298487662505,False,-10.0102,2.474,1,3,1,33.33333333333333,17.248790972595383,17.248790972595383,15.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
227,52.33067556634305,45.50493527508091,002238,天威视讯,bottom_area,2025-04-07,7.6,2025-04-07,7.6,0.0,6.05263157894738,31.283905967450277,False,-9.9526,1.176,1,3,1,33.33333333333333,15.169902912621358,15.169902912621358,15.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态bottom_area; 底部未确认
228,52.19411470223019,47.70085302996006,688333,铂力特,confirmed_rebound,2025-04-07,54.71,2025-04-07,53.29,2.664665040345284,16.344529930568587,31.66196460630932,False,-17.8652,5.1863,1,3,1,33.33333333333333,17.757827895774028,17.757827895774028,12.335334959654716,2.664665040345284,历史1/3次成功; 当前距低点2.66%; 最新日涨幅-17.87%; 状态confirmed_rebound; 底部未确认
229,51.84236425339366,45.08031674208145,301512,智信精密,confirmed_rebound,2025-04-07,32.14,2025-04-07,32.14,0.0,17.299315494710648,32.719279882771616,False,-20.01,6.4122,1,4,1,25.0,24.490950226244347,24.490950226244347,15.0,0.0,历史1/4次成功; 当前距低点0.00%; 最新日涨幅-20.01%; 状态confirmed_rebound; 底部未确认
230,51.62951244813278,44.89522821576764,300566,激智科技,confirmed_rebound,2025-04-07,15.73,2025-04-07,15.73,0.0,16.973935155753324,30.704845814977972,False,-19.9898,6.6337,1,4,1,25.0,23.495850622406625,23.495850622406625,15.0,0.0,历史1/4次成功; 当前距低点0.00%; 最新日涨幅-19.99%; 状态confirmed_rebound; 底部未确认
231,51.50456489675516,44.78657817109145,002520,日发精机,bottom_area,2025-04-07,5.72,2025-04-07,5.72,0.0,3.6713286713286704,31.90476190476191,False,-10.0629,2.7631,1,6,1,16.666666666666664,30.752212389380546,30.752212389380546,15.0,0.0,历史1/6次成功; 当前距低点0.00%; 最新日涨幅-10.06%; 状态bottom_area; 底部未确认
232,51.498473763303224,48.61130921931329,300755,华致酒行,confirmed_rebound,2025-04-07,14.0,2025-04-07,13.41,4.399701715137955,21.92393736017898,30.30145530145529,False,-16.4678,2.6582,1,2,1,50.0,24.47650069799908,24.47650069799908,10.600298284862046,4.399701715137955,历史1/2次成功; 当前距低点4.40%; 最新日涨幅-16.47%; 状态confirmed_rebound; 底部未确认
233,51.23016933333333,44.54797333333333,300739,明阳电路,confirmed_rebound,2025-04-07,10.5,2025-04-07,10.5,0.0,18.0952380952381,32.17054263565892,False,-20.0305,3.9507,1,3,1,33.33333333333333,20.239999999999995,20.239999999999995,15.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-20.03%; 状态confirmed_rebound; 底部未确认
234,50.905170116023825,44.26536531828159,300689,澄天伟业,confirmed_rebound,2025-04-07,26.16,2025-04-07,26.16,0.0,19.266055045871553,29.105691056910565,False,-20.0,1.1912,1,3,1,33.33333333333333,18.720602069614284,18.720602069614284,15.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
235,50.767487179487176,44.14564102564103,300504,天邑股份,confirmed_rebound,2025-04-07,12.27,2025-04-07,12.27,0.0,18.09290953545233,31.87118267629096,False,-20.013,3.5317,1,3,1,33.33333333333333,18.076923076923073,18.076923076923073,15.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-20.01%; 状态confirmed_rebound; 底部未确认
236,50.68757974481659,44.07615629984051,300448,浩云科技,confirmed_rebound,2025-04-07,5.42,2025-04-07,5.42,0.0,16.78966789667897,32.50311332503113,False,-20.059,5.3156,1,3,1,33.33333333333333,17.703349282296656,17.703349282296656,15.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-20.06%; 状态confirmed_rebound; 底部未确认
237,50.55052325581396,43.95697674418605,002824,和胜股份,bottom_area,2025-04-07,14.57,2025-04-07,14.57,0.0,5.628002745367194,31.884057971014496,False,-10.0062,2.4978,1,5,1,20.0,19.06976744186047,19.06976744186047,15.0,0.0,历史1/5次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
238,50.49782236623462,43.911149883682285,301591,肯特股份,confirmed_rebound,2025-04-07,29.95,2025-04-07,29.95,0.0,17.92988313856428,32.08616780045352,False,-20.0053,9.8638,1,3,1,33.33333333333333,16.816218012628774,16.816218012628774,15.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-20.01%; 状态confirmed_rebound; 底部未确认
239,50.48459649122807,43.89964912280702,300578,会畅科技,confirmed_rebound,2025-04-07,15.36,2025-04-07,15.36,0.0,18.359375000000004,30.591956619972887,False,-20.0,3.641,1,3,1,33.33333333333333,16.75438596491228,16.75438596491228,15.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
240,50.433350417615785,43.855087319665905,300518,新迅达,confirmed_rebound,2025-04-07,7.9,2025-04-07,7.9,0.0,20.25316455696202,31.124673060156933,False,-19.9595,2.763,1,3,1,33.33333333333333,16.514806378132132,16.514806378132132,15.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-19.96%; 状态confirmed_rebound; 底部未确认
241,50.38862951167728,43.81619957537155,300771,智莱科技,confirmed_rebound,2025-04-07,8.53,2025-04-07,8.53,0.0,17.23329425556859,28.797996661101845,False,-19.9812,6.0587,1,3,1,33.33333333333333,16.305732484076447,16.305732484076447,15.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-19.98%; 状态confirmed_rebound; 底部未确认
242,50.34361231532961,47.98471757101975,300435,中泰股份,confirmed_rebound,2025-04-07,11.3,2025-04-07,10.77,4.921077065923873,16.991643454039,27.425876010781675,False,-15.1652,3.9766,1,2,1,50.0,27.498781082398814,27.498781082398814,10.078922934076125,4.921077065923873,历史1/2次成功; 当前距低点4.92%; 最新日涨幅-15.17%; 状态confirmed_rebound; 底部未确认
243,49.96254655546813,44.10535536323105,300767,震安科技,confirmed_rebound,2025-04-07,8.75,2025-04-07,8.68,0.8064516129032291,17.511520737327185,29.659643435980556,False,-18.9815,7.3255,1,3,1,33.33333333333333,15.487804878048797,15.487804878048797,14.193548387096772,0.8064516129032291,历史1/3次成功; 当前距低点0.81%; 最新日涨幅-18.98%; 状态confirmed_rebound; 底部未确认
244,47.81309135242437,43.638307428736574,688020,方邦股份,confirmed_rebound,2025-04-07,27.7,2025-04-07,27.0,2.59259259259259,16.70370370370371,29.356357927786497,False,-17.7309,2.1381,1,7,1,14.285714285714285,19.635890767230173,19.635890767230173,12.40740740740741,2.59259259259259,历史1/7次成功; 当前距低点2.59%; 最新日涨幅-17.73%; 状态confirmed_rebound; 底部未确认
245,41.75273276577875,39.708007669642754,688238,和元生物,confirmed_rebound,2025-04-07,5.02,2025-04-07,4.79,4.801670146137777,21.711899791231733,27.64350453172206,False,-16.0535,7.0599,1,6,1,16.666666666666664,20.425531914893615,20.425531914893615,10.198329853862223,4.801670146137777,历史1/6次成功; 当前距低点4.80%; 最新日涨幅-16.05%; 状态confirmed_rebound; 底部未确认
